"Number of students entered for an extended project (diploma) by institution, subject and grade achieved",,,,,,,,,,,,,
,,,,,,,Grade achieved,,,,,,
Local Authority,URN,School or college name,Institution type,Qualification,Subject,Number entered,Grade A*,Grade A,Grade B,Grade C,Grade D,Grade E,No results
Shropshire,123623,Concord College,Independent School,Extended Project (Diploma),Study Skills,22,16,4,2,0,0,0,0
Somerset,123862,Frome Community College,Community School,Extended Project (Diploma),Study Skills,22,1,1,2,6,10,1,1
Somerset,123879,The King Alfred School,Community School,Extended Project (Diploma),Study Skills,21,0,2,9,3,4,3,0
Somerset,123883,Heathfield Community School,Community School,Extended Project (Diploma),Study Skills,29,0,12,3,3,5,2,4
Somerset,123893,Wadham School,Voluntary Controlled School,Extended Project (Diploma),Study Skills,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Somerset,123905,King's Bruton,Independent School,Extended Project (Diploma),Study Skills,7,0,3,1,2,0,0,1
Somerset,123910,Downside School,Independent School,Extended Project (Diploma),Study Skills,8,1,4,1,0,2,0,0
Somerset,123911,Millfield School,Independent School,Extended Project (Diploma),Study Skills,6,2,1,2,1,0,0,0
Somerset,123913,Queen's College,Independent School,Extended Project (Diploma),Study Skills,11,2,1,2,1,0,0,5
Somerset,123914,Taunton School,Independent School,Extended Project (Diploma),Study Skills,9,2,5,2,0,0,0,0
Somerset,123916,Wells Cathedral School,Independent School,Extended Project (Diploma),Study Skills,11,4,0,5,0,1,1,0
Somerset,123917,The Park School,Independent School,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Somerset,123930,Wellington School,Independent School,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Somerset,123937,Chilton Cantelo School,Independent School,Extended Project (Diploma),Study Skills,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Staffordshire,124392,"Paget High School, Business and Enterprise College",Community School,Extended Project (Diploma),Study Skills,16,0,0,3,4,5,3,1
Staffordshire,124397,Kingsmead School,Foundation School,Extended Project (Diploma),Study Skills,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Staffordshire,124400,Codsall Community High School,Community School,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Staffordshire,124403,Clough Hall Technology School,Community School,Extended Project (Diploma),Study Skills,7,1,2,4,0,0,0,0
Staffordshire,124406,Leek High Specialist Technology School,Foundation School,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Staffordshire,124407,Westwood College,Foundation School,Extended Project (Diploma),Study Skills,12,4,2,2,3,1,0,0
Staffordshire,124409,Nether Stowe School A Specialist Mathematics & Computing College,Community School,Extended Project (Diploma),Study Skills,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Staffordshire,124416,Walton High School,Community School,Extended Project (Diploma),Study Skills,28,6,6,5,7,2,0,2
Staffordshire,124419,Ounsdale High School,Community School,Extended Project (Diploma),Study Skills,20,0,0,2,8,6,2,2
Staffordshire,124422,The Friary School,Community School,Extended Project (Diploma),Study Skills,7,3,2,0,2,0,0,0
Staffordshire,124444,Sir Graham Balfour High School,Community School,Extended Project (Diploma),Study Skills,10,0,1,1,5,2,0,1
Staffordshire,124445,King Edward VI High School,Community School,Extended Project (Diploma),Study Skills,24,0,3,7,5,8,1,0
Staffordshire,124449,Abbot Beyne School,Voluntary Controlled School,Extended Project (Diploma),Study Skills,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Staffordshire,124455,Blessed William Howard Catholic School,Voluntary Aided School,Extended Project (Diploma),Study Skills,29,0,6,8,10,3,1,1
Staffordshire,124461,St John Fisher Catholic College,Voluntary Aided School,Extended Project (Diploma),Study Skills,54,5,9,16,13,9,2,0
Stoke-on-Trent,124465,St Thomas More Catholic College,Voluntary Aided School,Extended Project (Diploma),Study Skills,8,0,0,4,3,0,1,0
Staffordshire,124467,Stafford Sports College,Foundation School,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Staffordshire,124468,Cardinal Griffin Catholic College,Voluntary Aided School,Extended Project (Diploma),Study Skills,19,1,4,5,8,1,0,0
Staffordshire,124471,St Dominic's High School for Girls,Independent School,Extended Project (Diploma),Study Skills,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Staffordshire,124473,Denstone College,Independent School,Extended Project (Diploma),Study Skills,13,1,0,8,1,1,1,1
Staffordshire,124474,Lichfield Cathedral School,Independent School,Extended Project (Diploma),Study Skills,11,0,1,2,4,2,1,1
Staffordshire,124476,St Dominic's Priory School,Independent School,Extended Project (Diploma),Study Skills,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Staffordshire,124487,Newcastle-under-Lyme School,Independent School,Extended Project (Diploma),Study Skills,14,3,7,2,1,1,0,0
Suffolk,124797,Thomas Gainsborough School,Foundation School,Extended Project (Diploma),Study Skills,27,3,8,7,6,1,2,0
Suffolk,124802,Thurston Community College,Community School,Extended Project (Diploma),Study Skills,30,4,5,8,6,2,2,3
Suffolk,124804,Newmarket College,Community School,Extended Project (Diploma),Study Skills,6,0,0,1,1,3,0,1
Suffolk,124818,Stowmarket High School,Community School,Extended Project (Diploma),Study Skills,13,0,0,1,2,8,1,1
Suffolk,124840,Northgate High School,Community School,Extended Project (Diploma),Study Skills,82,15,23,22,16,5,0,1
Suffolk,124853,Stowupland High School,Community School,Extended Project (Diploma),Study Skills,11,4,4,2,1,0,0,0
Suffolk,124856,King Edward VI Church of England Voluntary Controlled Upper School,Voluntary Controlled School,Extended Project (Diploma),Study Skills,23,11,10,1,0,1,0,0
Suffolk,124881,Ipswich School,Independent School,Extended Project (Diploma),Study Skills,6,2,4,0,0,0,0,0
Suffolk,124884,Framlingham College,Independent School,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Suffolk,124886,Culford School,Independent School,Extended Project (Diploma),Study Skills,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Suffolk,124887,Woodbridge School,Independent School,Extended Project (Diploma),Study Skills,10,2,1,3,1,1,0,2
Suffolk,124888,Ipswich High School,Independent School,Extended Project (Diploma),Study Skills,7,3,3,1,0,0,0,0
Surrey,125252,Therfield School,Community School,Extended Project (Diploma),Study Skills,6,0,2,1,1,1,0,1
Surrey,125253,Oxted School,Community School,Extended Project (Diploma),Study Skills,26,0,13,4,7,1,0,1
Surrey,125264,The Ashcombe School,Community School,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Surrey,125276,St Peter's Catholic School,Voluntary Aided School,Extended Project (Diploma),Study Skills,33,3,7,6,7,7,3,0
Surrey,125278,St Bede's School,Voluntary Aided School,Extended Project (Diploma),Study Skills,34,10,12,5,5,1,1,0
Surrey,125279,Royal Alexandra and Albert School,Voluntary Aided School,Extended Project (Diploma),Study Skills,29,0,0,7,10,9,2,1
Surrey,125302,"St John the Baptist Catholic Comprehensive School, Woking",Voluntary Aided School,Extended Project (Diploma),Study Skills,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Surrey,125312,"Salesian School, Chertsey",Voluntary Aided School,Extended Project (Diploma),Study Skills,96,20,18,21,22,8,4,3
Surrey,125321,Reeds School,Independent School,Extended Project (Diploma),Study Skills,12,2,3,6,1,0,0,0
Surrey,125332,Epsom College,Independent School,Extended Project (Diploma),Study Skills,46,30,13,1,0,0,0,2
Surrey,125334,Claremont Fan Court School,Independent School,Extended Project (Diploma),Study Skills,6,0,3,3,0,0,0,0
Surrey,125338,Frensham Heights School,Independent School,Extended Project (Diploma),Study Skills,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Surrey,125348,The Royal School,Independent School,Extended Project (Diploma),Study Skills,14,2,1,7,2,0,2,0
Surrey,125349,City of London Freemen's School,Independent School,Extended Project (Diploma),Study Skills,23,13,9,0,1,0,0,0
Surrey,125353,St John's School,Independent School,Extended Project (Diploma),Study Skills,6,4,2,0,0,0,0,0
Surrey,125369,Woldingham School,Independent School,Extended Project (Diploma),Study Skills,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Surrey,125380,Ewell Castle School,Independent School,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Surrey,125402,St Teresa's School,Independent School,Extended Project (Diploma),Study Skills,12,6,6,0,0,0,0,0
Surrey,125411,Halliford School,Independent School,Extended Project (Diploma),Study Skills,6,0,1,1,1,1,0,2
Surrey,125422,Reigate Grammar School,Independent School,Extended Project (Diploma),Study Skills,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Surrey,125424,Royal Grammar School,Independent School,Extended Project (Diploma),Study Skills,8,1,1,2,3,0,1,0
Surrey,125425,Sir William Perkins's School,Independent School,Extended Project (Diploma),Study Skills,19,4,5,5,4,1,0,0
Surrey,125442,Hurtwood House School,Independent School,Extended Project (Diploma),Study Skills,12,7,1,3,0,0,0,1
Warwickshire,125738,Southam College,Community School,Extended Project (Diploma),Study Skills,37,0,5,12,12,4,2,2
Warwickshire,125748,North Leamington School,Community School,Extended Project (Diploma),Study Skills,22,0,0,1,6,13,2,0
Warwickshire,125753,Lawrence Sheriff School,Voluntary Aided School,Extended Project (Diploma),Study Skills,23,13,7,1,0,2,0,0
Warwickshire,125755,St Benedict's Catholic High School,Voluntary Aided School,Extended Project (Diploma),Study Skills,7,0,0,4,2,1,0,0
Warwickshire,125756,Trinity Catholic School,Voluntary Aided School,Extended Project (Diploma),Study Skills,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Warwickshire,125758,St Thomas More Catholic School and Sixth Form College,Voluntary Aided School,Extended Project (Diploma),Study Skills,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Warwickshire,125775,The Kingsley School,Independent School,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Warwickshire,125777,Rugby School,Independent School,Extended Project (Diploma),Study Skills,30,15,5,7,3,0,0,0
Warwickshire,125781,Warwick School,Independent School,Extended Project (Diploma),Study Skills,56,32,15,6,3,0,0,0
Warwickshire,125787,Princethorpe College,Independent School,Extended Project (Diploma),Study Skills,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Warwickshire,125788,King's High School,Independent School,Extended Project (Diploma),Study Skills,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
West Sussex,126068,"Weald School, the",Community School,Extended Project (Diploma),Study Skills,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
West Sussex,126071,Ifield Community College,Community School,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
West Sussex,126080,Felpham Community College,Community School,Extended Project (Diploma),Study Skills,6,0,1,0,3,0,1,1
West Sussex,126081,The Angmering School,Community School,Extended Project (Diploma),Study Skills,8,2,0,4,2,0,0,0
West Sussex,126088,Imberhorne School,Community School,Extended Project (Diploma),Study Skills,21,7,3,8,0,1,1,1
West Sussex,126092,Steyning Grammar School,Voluntary Controlled School,Extended Project (Diploma),Study Skills,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
West Sussex,126095,"St Wilfrid's Catholic Comprehensive School, Crawley",Voluntary Aided School,Extended Project (Diploma),Study Skills,6,0,1,5,0,0,0,0
West Sussex,126097,"Bishop Luffa Church of England School, Chichester",Voluntary Aided School,Extended Project (Diploma),Study Skills,22,10,5,1,2,2,1,1
West Sussex,126098,"Holy Trinity CofE Secondary School, Crawley",Voluntary Aided School,Extended Project (Diploma),Study Skills,13,2,5,3,3,0,0,0
West Sussex,126108,Lancing College,Independent School,Extended Project (Diploma),Study Skills,9,6,1,1,1,0,0,0
West Sussex,126126,Farlington School,Independent School,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
West Sussex,126134,Burgess Hill School for Girls,Independent School,Extended Project (Diploma),Study Skills,7,7,0,0,0,0,0,0
West Sussex,126136,Hurstpierpoint College,Independent School,Extended Project (Diploma),Study Skills,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
West Sussex,126137,Worth School,Independent School,Extended Project (Diploma),Study Skills,13,10,1,1,1,0,0,0
Wiltshire,126510,Matravers School,Foundation School,Extended Project (Diploma),Study Skills,6,2,2,1,1,0,0,0
Wiltshire,126513,St Mary's School (Snr) and St Margaret's School (Prep),Independent School,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Dorset,126515,St Mary's School,Independent School,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wiltshire,126516,Marlborough College,Independent School,Extended Project (Diploma),Study Skills,42,20,14,4,3,1,0,0
Wiltshire,126519,The Godolphin School,Independent School,Extended Project (Diploma),Study Skills,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wiltshire,126532,Dauntsey's School,Independent School,Extended Project (Diploma),Study Skills,14,5,2,3,1,3,0,0
Kent,128340,The Marlowe Academy,Sponsored Academy,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
West Sussex,129383,Central Sussex College,General Further Education College,Extended Project (Diploma),Study Skills,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Lambeth,129649,The Elmgreen School,Voluntary Controlled School,Extended Project (Diploma),Study Skills,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Reading,130247,John Madejski Academy,Sponsored Academy,Extended Project (Diploma),Study Skills,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Greenwich,130405,Greenwich Community College at Plumstead Centre,General Further Education College,Extended Project (Diploma),Study Skills,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Hackney,130407,Hackney Community College,General Further Education College,Extended Project (Diploma),Study Skills,20,0,0,4,9,5,1,1
Hammersmith and Fulham,130408,"Ealing, Hammersmith and West London College",General Further Education College,Extended Project (Diploma),Study Skills,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Islington,130409,City and Islington College,General Further Education College,Extended Project (Diploma),Study Skills,45,7,10,14,8,3,2,1
Kensington and Chelsea,130411,St Charles Catholic Sixth Form College,Further Education Sector Institution,Extended Project (Diploma),Study Skills,34,2,17,11,1,1,0,2
Lewisham,130416,Christ The King Sixth Form College,Further Education Sector Institution,Extended Project (Diploma),Study Skills,190,0,8,25,39,45,45,28
Camden,130421,Westminster Kingsway College,General Further Education College,Extended Project (Diploma),Study Skills,6,0,2,1,1,0,2,0
Wandsworth,130422,St Francis Xavier Sixth Form College,Further Education Sector Institution,Extended Project (Diploma),Study Skills,67,9,17,9,12,11,9,0
Barnet,130425,Barnet and Southgate College,General Further Education College,Extended Project (Diploma),Study Skills,9,0,1,3,3,2,0,0
Barnet,130427,Woodhouse College,Sixth Form Centre / Consortia,Extended Project (Diploma),Study Skills,70,17,25,12,12,4,0,0
Bromley,130430,Bromley College of Further and Higher Education,General Further Education College,Extended Project (Diploma),Study Skills,9,0,1,2,3,0,2,1
Croydon,130433,Coulsdon Sixth Form College,Sixth Form Centre / Consortia,Extended Project (Diploma),Study Skills,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Harrow,130440,Stanmore College,Tertiary College,Extended Project (Diploma),Study Skills,10,0,0,1,3,3,2,1
Harrow,130443,St Dominic's Sixth Form College,Further Education Sector Institution,Extended Project (Diploma),Study Skills,109,10,30,33,24,10,1,1
Havering,130444,Havering College of Further and Higher Education,General Further Education College,Extended Project (Diploma),Study Skills,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Havering,130445,Havering Sixth Form College,Sixth Form Centre / Consortia,Extended Project (Diploma),Study Skills,59,5,21,17,10,5,1,0
Kingston upon Thames,130448,Kingston College,General Further Education College,Extended Project (Diploma),Study Skills,22,0,1,6,7,0,6,2
Newham,130452,Newham Sixth Form College,Sixth Form Centre / Consortia,Extended Project (Diploma),Study Skills,15,1,5,2,6,0,0,1
Richmond upon Thames,130454,Richmond-upon-Thames College,Tertiary College,Extended Project (Diploma),Study Skills,47,5,4,13,5,3,1,16
Waltham Forest,130457,Leyton Sixth Form College,Sixth Form Centre / Consortia,Extended Project (Diploma),Study Skills,100,1,1,11,30,24,19,14
Waltham Forest,130458,Sir George Monoux College,Sixth Form Centre / Consortia,Extended Project (Diploma),Study Skills,23,0,3,2,4,5,6,3
